is_covid,received,article_date,acceptance_delay,is_psych,is_mega,issn_linking,h_index,open_access,publication_delay,sjr_2024,sjr_2023,sjr_2022,sjr_2021,sjr_2020,sjr_2019,sjr_2018,sjr_2017,sjr_2016,sjr_2015,publication_types,title,journal,sjr,rank,discipline,asjc,npi_discipline,npi_field,npi_level_24,npi_level_23,npi_level_22,npi_level_21,npi_level_20,npi_level_19,npi_level_18,npi_level_17,npi_level_16,npi_level_15,is_series,established,country,keywords,apc,apc_amount
FALSE,2015-02-20,2015-04-09,39,FALSE,FALSE,02785846,157,FALSE,9,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Potential of the cannabinoid CB(2) receptor as a pharmacological target against inflammation in Parkinson's disease.,Progress in neuro-psychopharmacology & biological psychiatry,1.768,1785,life_sciences,2803,Health Sciences,Neurology,1,1,1,1,1,1,1,1,1,1,FALSE,1982,England,"CB(2) receptors, Cannabinoids, Glial activation, Inflammation, LPS, Parkinson's disease",NA,NA
FALSE,2015-01-25,2015-04-12,66,FALSE,FALSE,1355008X,107,FALSE,11,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,"Journal Article, Research Support, Non-U.S. Gov't",The cAMP analogs have potent anti-proliferative effects on medullary thyroid cancer cell lines.,Endocrine,0.971,5065,life_sciences,1310,Health Sciences,Endocrinology,1,1,1,1,1,1,1,1,1,1,FALSE,1994,United States,"Apoptosis, Cell cycle, Medullary thyroid cancer, cAMP analogs, cAMP-dependent protein kinase A (PKA) pathway",NA,NA
FALSE,2015-01-26,2015-04-12,47,FALSE,FALSE,09405429,90,FALSE,29,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Reducing the risk of metabolic syndrome at the worksite: preliminary experience with an ecological approach.,Acta diabetologica,1.07,4315,life_sciences,1310,Health Sciences,Endocrinology,1,1,1,1,1,1,1,1,1,1,FALSE,1991,Germany,"Exercise medicine, Lifestyle, Metabolic syndrome, Prevention, Workplace",NA,NA
FALSE,2015-02-09,2015-04-12,51,FALSE,FALSE,18632653,119,FALSE,11,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",A premammillary lateral hypothalamic nuclear complex responds to hedonic but not aversive tastes in the male rat.,Brain structure & function,1.2449999999999999,3332,health_sciences,2722,Health Sciences,Biomedicine,1,1,1,1,2,2,2,2,2,2,FALSE,2007,Germany,"CEA, CGRP, Feeding behavior, Insular cortex, Substance P",NA,NA
FALSE,2015-01-19,2015-04-12,59,FALSE,FALSE,08937648,147,FALSE,24,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Review, Research Support, Non-U.S. Gov't",Therapeutical Strategies for Spinal Cord Injury and a Promising Autologous Astrocyte-Based Therapy Using Efficient Reprogramming Techniques.,Molecular neurobiology,1.397,2712,life_sciences,2804,Health Sciences,Neurology,1,1,1,1,1,1,1,1,1,1,FALSE,1987,United States,"Astrocyte, Cell reprogramming, MicroRNA, Neural regeneration, Spinal cord injury, Transcription factor",NA,NA
FALSE,2015-01-08,2015-04-12,76,FALSE,FALSE,08937648,147,FALSE,18,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",G9a-Mediated Regulation of OXT and AVP Expression in the Basolateral Amygdala Mediates Stress-Induced Lasting Behavioral Depression and Its Reversal by Exercise.,Molecular neurobiology,1.397,2712,life_sciences,2804,Health Sciences,Neurology,1,1,1,1,1,1,1,1,1,1,FALSE,1987,United States,"BLA, Depression, Dimethylation, Exercise, G9a, Oxytocin, Vasopressin",NA,NA
FALSE,2015-03-12,2015-04-12,21,FALSE,FALSE,15918890,59,FALSE,10,Q1,Q1,Q1,Q1,Q1,Q2,Q2,Q2,Q2,Q1,Journal Article,Upregulation of long noncoding RNA PEG10 associates with poor prognosis in diffuse large B cell lymphoma with facilitating tumorigenicity.,Clinical and experimental medicine,1,4828,life_sciences,1300,Health Sciences,Biomedicine,1,1,1,1,1,1,1,1,1,1,FALSE,2001,Italy,"Diagnosis, Diffuse large B cell lymphoma, Long noncoding RNA, PEG10, Prognosis",NA,NA
FALSE,2015-01-13,2015-04-08,52,FALSE,FALSE,18798500,57,FALSE,33,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Review",The cure for the cynical physician: Gratitude and global health.,Practical radiation oncology,1.011,4736,health_sciences,2741,Health Sciences,Oncology,1,1,1,1,1,1,1,1,1,1,FALSE,2011,United States,NA,NA,NA
FALSE,2015-02-03,2015-04-12,52,FALSE,FALSE,09374477,94,FALSE,16,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q2,Journal Article,(Chemo)radiotherapy after laser microsurgery and selective neck dissection for pN2 head and neck cancer.,European archives of oto-rhino-laryngology : official journal of the European Federation of Oto-Rhino-Laryngological Societies (EUFOS) : affiliated with the German Society for Oto-Rhino-Laryngology - Head and Neck Surgery,0.7869999999999999,6931,health_sciences,2733,Health Sciences,Otorhinolaryngology,1,1,1,1,1,1,1,1,1,1,FALSE,1990,Germany,"(Chemo)radiotherapy, HNSCC, Selective neck dissection, Transoral laser microsurgery, pN2",NA,NA
FALSE,2015-01-14,2015-04-12,78,FALSE,FALSE,09374477,94,FALSE,10,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q2,"Comparative Study, Journal Article, Research Support, Non-U.S. Gov't","Comparative analysis of the expression of E-cadherin, β-catenin, and β1 integrin in congenital and acquired cholesteatoma.",European archives of oto-rhino-laryngology : official journal of the European Federation of Oto-Rhino-Laryngological Societies (EUFOS) : affiliated with the German Society for Oto-Rhino-Laryngology - Head and Neck Surgery,0.7869999999999999,6931,health_sciences,2733,Health Sciences,Otorhinolaryngology,1,1,1,1,1,1,1,1,1,1,FALSE,1990,Germany,"Adhesion molecule, Aggressiveness, Cadherin, Catenin, Cholesteatoma, Integrin",NA,NA
FALSE,2015-01-15,2015-04-10,46,FALSE,FALSE,14765810,52,FALSE,39,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Comparative Study, Journal Article","Treatment time, ease of use and cost associated with use of Equashield™, PhaSeal® , or no closed system transfer device for administration of cancer chemotherapy to a dog model.",Veterinary and comparative oncology,0.892,5774,health_sciences,3400,Health Sciences,Veterinary Medicine,1,1,1,1,1,1,1,1,1,1,FALSE,2003,England,"ONB, antineoplastic drug, device, occupational safety",NA,NA
FALSE,2015-01-05,2015-05-22,92,FALSE,FALSE,00223751,274,FALSE,45,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Sympathetic neural activation does not mediate heart rate variability during repeated brief umbilical cord occlusions in near-term fetal sheep.,The Journal of physiology,1.7149999999999999,1878,life_sciences,1314,Health Sciences,Biomedicine,2,2,2,2,2,2,2,2,2,2,FALSE,1878,England,NA,NA,NA
FALSE,2015-02-11,2015-04-10,39,FALSE,FALSE,03022838,274,FALSE,19,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Natural History of Clinical Recurrence Patterns of Lymph Node-Positive Prostate Cancer After Radical Prostatectomy.,European urology,8.529,113,health_sciences,2748,Health Sciences,Surgical Sciences,2,2,2,2,2,2,2,2,2,2,FALSE,1975,Switzerland,"Lymph node, Metastasis, Prostate cancer, Recurrence",NA,NA
FALSE,2015-01-12,2015-04-10,39,FALSE,FALSE,16954033,38,TRUE,49,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Journal Article,[Development deficit risks in the late premature newborn: Evaluation at 48 months using the Ages & Stages Questionnaires®].,"Anales de pediatria (Barcelona, Spain : 2003)",0.353,15051,health_sciences,2735,Health Sciences,Pediatrics,1,1,1,1,1,1,1,1,1,1,FALSE,2003,Spain,"Ages & Stages Questionnaires®, Follow up, Late preterm, Prematuro tardío, Seguimiento",No,NA
FALSE,2015-01-19,2015-06-22,67,FALSE,FALSE,15207552,141,FALSE,87,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Comparative Study, Journal Article, Research Support, Non-U.S. Gov't, Review","Continuous subcutaneous insulin infusion in diabetes: patient populations, safety, efficacy, and pharmacoeconomics.",Diabetes/metabolism research and reviews,1.792,1749,life_sciences,1310,Health Sciences,Endocrinology,1,1,1,1,1,1,1,1,1,1,FALSE,1999,England,"continuous subcutaneous insulin infusion, diabetes mellitus, paediatric, pharmacoeconomics, pregnancy, rapid-acting insulin analogue",NA,NA
FALSE,2015-01-14,2015-04-11,44,FALSE,FALSE,01407775,101,FALSE,43,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,"Common dab, Limanda limanda (L.), as a natural carrier of salmonid alphavirus (SAV) from waters off north-west Ireland.",Journal of fish diseases,0.614,9445,health_sciences,3401,Health Sciences,Veterinary Medicine,1,1,2,2,2,2,2,2,2,2,FALSE,1978,England,"common dab, pancreas disease, salmonid alphavirus",NA,NA
FALSE,2015-01-08,2015-04-11,56,FALSE,FALSE,08991987,110,FALSE,37,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,"Journal Article, Research Support, Non-U.S. Gov't",miR-148a dependent apoptosis of bladder cancer cells is mediated in part by the epigenetic modifier DNMT1.,Molecular carcinogenesis,0.9490000000000001,5273,life_sciences,1306,Health Sciences,Biomedicine,1,1,1,1,1,1,1,1,1,1,FALSE,1988,United States,"DNA methyltransferase (DNMT1), apoptosis, bladder cancer, cell cycle, cisplatin, doxorubicin, miR-148a",NA,NA
FALSE,2015-01-30,2015-04-11,45,FALSE,FALSE,08991987,110,FALSE,26,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,"Journal Article, Research Support, N.I.H., Extramural",Differentially expressed MicroRNAs provide mechanistic insight into fibrosis-associated liver carcinogenesis in mice.,Molecular carcinogenesis,0.9490000000000001,5273,life_sciences,1306,Health Sciences,Biomedicine,1,1,1,1,1,1,1,1,1,1,FALSE,1988,United States,"hepatocellular carcinoma, liver carcinogenesis, microRNAs, mouse",NA,NA
FALSE,2015-01-11,2015-04-10,52,FALSE,FALSE,14677644,162,TRUE,37,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Co-expression of NCED and ALO improves vitamin C level and tolerance to drought and chilling in transgenic tobacco and stylo plants.,Plant biotechnology journal,2.907,761,life_sciences,1110,Natural Sciences and Engineering,Biosciences,2,2,2,2,1,1,1,1,1,1,FALSE,2003,England,"abiotic stress, antioxidant, forage legume",NA,NA
FALSE,2015-01-19,2015-04-10,42,FALSE,FALSE,07332467,112,FALSE,39,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Consensus Development Conference, Journal Article, Review",Would a new definition and classification of nocturia and nocturnal polyuria improve our management of patients? ICI-RS 2014.,Neurourology and urodynamics,0.7899999999999999,6898,health_sciences,2748,Health Sciences,Surgical Sciences,1,1,1,1,1,1,1,1,1,1,FALSE,1982,United States,"definitions, management, nocturia, nocturnal polyuria",NA,NA
FALSE,2015-02-09,2015-04-12,34,FALSE,FALSE,00048380,65,FALSE,28,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,"Case Reports, Journal Article","Amyloidosis cutis dyschromica in two siblings and review of the epidemiology, clinical features and management in 48 cases.",The Australasian journal of dermatology,0.581,9981,health_sciences,2708,Health Sciences,Dermatology and Venerology,1,1,1,1,1,1,1,1,1,1,FALSE,1951,Australia,"acitretin, amyloidosis cutis dyschromica, cutaneous amyloidosis, dyschromia",NA,NA
FALSE,2015-01-13,2015-04-10,45,FALSE,FALSE,0009739X,30,FALSE,42,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Journal Article,Regenerative multiple hepatic nodular hyperplasia associated with oxalyplatin.,Cirugia espanola,0.233,19378,health_sciences,2746,Health Sciences,Surgical Sciences,1,1,1,1,1,1,1,1,1,1,FALSE,1970,Spain,NA,NA,NA
FALSE,2015-01-07,2015-04-13,56,FALSE,FALSE,07332467,112,FALSE,40,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Review, Systematic Review",Risk of malignancy after augmentation cystoplasty: A systematic review.,Neurourology and urodynamics,0.7899999999999999,6898,health_sciences,2748,Health Sciences,Surgical Sciences,1,1,1,1,1,1,1,1,1,1,FALSE,1982,United States,"bladder, cancer, carcinogenesis, histological type, latency period, malignant neoplasm, tumor location",NA,NA
FALSE,2015-01-21,2015-04-13,40,FALSE,FALSE,14677644,162,TRUE,42,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",TALEN-mediated targeted mutagenesis produces a large variety of heritable mutations in rice.,Plant biotechnology journal,2.907,761,life_sciences,1110,Natural Sciences and Engineering,Biosciences,2,2,2,2,1,1,1,1,1,1,FALSE,2003,England,"TALEN, rice, targeted genome editing",NA,NA
FALSE,2015-01-05,2015-05-04,94,FALSE,FALSE,00099163,121,FALSE,25,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q2,Q2,"Journal Article, Review",Clinical implementation of NIPT - technical and biological challenges.,Clinical genetics,1.093,4171,health_sciences,2716,Health Sciences,Biomedicine,1,1,1,1,1,1,1,1,1,1,FALSE,1970,Denmark,"cell-free DNA, (cfDNA), cell-free fetal DNA, (cffDNA), copy number variation, (CNV), genome sequencing, mosaicism, non-invasive prenatal testing, (NIPT), prenatal diagnosis",NA,NA
FALSE,2015-01-19,2015-04-11,49,FALSE,FALSE,08921997,114,FALSE,33,Q2,Q1,Q2,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Is Menstrual Dysphonia Associated With Greater Disability and Lower Quality of Life?,Journal of voice : official journal of the Voice Foundation,0.5730000000000001,10147,health_sciences,2912,Health Sciences,Otorhinolaryngology,1,1,1,1,1,1,1,1,1,1,FALSE,1987,United States,"Disability, Dysphonia, Female hormones, Menstrual cycle, Quality of life",NA,NA
FALSE,2015-02-23,2015-04-14,30,FALSE,FALSE,0033183X,94,FALSE,20,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Allocation of the S-genome chromosomes of Aegilops variabilis Eig. carrying powdery mildew resistance in triticale (× Triticosecale Wittmack).,Protoplasma,0.703,8064,life_sciences,1307,Natural Sciences and Engineering,Biosciences,1,1,1,1,1,1,1,1,1,1,FALSE,1927,Austria,"Aegilops, Chromosome transfer, In situ hybridization, Molecular marker, Powdery mildew, Resistance genes, Triticale",NA,NA
FALSE,2015-01-16,2015-04-28,81,FALSE,FALSE,00207136,268,FALSE,21,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't, Review",The pyruvate dehydrogenase complex in cancer: An old metabolic gatekeeper regulated by new pathways and pharmacological agents.,International journal of cancer,2.252,1151,life_sciences,1306,Health Sciences,Oncology,2,2,2,2,2,2,1,1,1,1,FALSE,1966,United States,"PDK inhibitors, Warburg effect, cancer metabolism, pyruvate dehydrogenase complex, pyruvate dehydrogenase kinase, pyruvate dehydrogenase phosphatase",NA,NA
FALSE,2015-02-15,2015-04-14,31,FALSE,FALSE,08848734,224,FALSE,27,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Case Reports, Journal Article",An Often-Overlooked Etiology of Pleuritic Chest Pain.,Journal of general internal medicine,1.992,1447,health_sciences,2724,Health Sciences,General Medicine,1,1,1,1,1,1,1,1,1,1,FALSE,1986,United States,"Cardiovascular disease, Clinical image, Diagnosis, Pulmonary disease",NA,NA
FALSE,2015-01-05,2015-04-14,77,FALSE,FALSE,09441344,212,FALSE,22,Q1,Q1,Q1,Q1,Q2,Q2,Q1,Q2,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Evaluation of the distribution of fecal indicator bacteria in a river system depending on different types of land use in the southern watershed of the Baltic Sea.,Environmental science and pollution research international,1.004,4796,physical_sciences,2307,Natural Sciences and Engineering,Geosciences,1,1,1,1,1,1,1,1,1,1,FALSE,1994,Germany,"Enterobacteriaceae, Escherichia coli, FISH, Indicator bacteria, River water, Type of land use",NA,NA
FALSE,2015-01-12,2015-05-12,70,FALSE,FALSE,00225142,187,FALSE,50,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Effect of sodium bicarbonate and varying concentrations of sodium chloride in brine on the liquid retention of fish (Pollachius virens L.) muscle.,Journal of the science of food and agriculture,0.7979999999999999,6802,health_sciences,2916,Natural Sciences and Engineering,Biosciences,1,1,1,1,1,1,1,1,1,1,FALSE,1950,England,"NMR, fish, liquid retention, low salt, microstructure",NA,NA
FALSE,2015-03-06,2015-04-11,28,FALSE,FALSE,00107824,118,FALSE,8,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Review, Systematic Review",Safety of the progesterone-releasing vaginal ring (PVR) among lactating women: A systematic review.,Contraception,1.334,2952,health_sciences,2729,Health Sciences,Gynecology and Obstetrics,1,1,1,1,1,1,1,1,1,1,FALSE,1970,United States,"Breastfeeding, Contraception, Lactation, Progesterone vaginal ring",NA,NA
FALSE,2015-01-14,2015-04-11,67,FALSE,FALSE,0956053X,239,FALSE,20,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Deoxygenation of waste cooking oil and non-edible oil for the production of liquid hydrocarbon biofuels.,"Waste management (New York, N.Y.)",1.726,1856,physical_sciences,2311,Natural Sciences and Engineering,Interdisciplinary Technology,1,1,1,1,1,1,1,1,1,1,FALSE,1989,United States,"Bio-waste, CaO, Deoxygenation, Hydrocarbon biofuel, Hydrotalcite",NA,NA
FALSE,2015-01-14,2015-04-11,79,FALSE,FALSE,10538119,438,TRUE,8,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, N.I.H., Extramural, Research Support, Non-U.S. Gov't",Simulating disease propagation across white matter connectome reveals anatomical substrate for neuropathology staging in amyotrophic lateral sclerosis.,NeuroImage,2.074,1337,life_sciences,2805,Health Sciences,Neurology,2,2,2,2,2,2,2,2,2,2,FALSE,1992,United States,"Amyotrophic lateral sclerosis, Diffusion weighted imaging, Disease spread, White matter connectivity, pTDP-43 aggregates",Yes,3450 USD
FALSE,2015-02-02,2015-04-11,62,FALSE,FALSE,10538119,438,TRUE,6,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, N.I.H., Extramural, Research Support, Non-U.S. Gov't, Research Support, U.S. Gov't, Non-P.H.S.","NeuroVault.org: A repository for sharing unthresholded statistical maps, parcellations, and atlases of the human brain.",NeuroImage,2.074,1337,life_sciences,2805,Health Sciences,Neurology,2,2,2,2,2,2,2,2,2,2,FALSE,1992,United States,NA,Yes,3450 USD
FALSE,2015-02-17,2015-04-13,25,FALSE,FALSE,19427603,71,FALSE,30,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Comparative Study, Journal Article, Research Support, Non-U.S. Gov't",Comparison of urine analysis and dried blood spot analysis for the detection of ephedrine and methylephedrine in doping control.,Drug testing and analysis,0.623,9290,physical_sciences,1607,Health Sciences,Pharmacology and Toxicology,1,1,1,1,1,1,1,1,1,1,FALSE,2009,England,"LC-MS, doping, dried blood spot, ephedrine, methylephedrine, sports, urine",NA,NA
FALSE,2015-01-12,2015-05-15,78,FALSE,FALSE,01422782,69,FALSE,45,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q1,Journal Article,"Pharmacokinetic characterization of BMS-936561, an anti-CD70 antibody-drug conjugate, in preclinical animal species and prediction of its pharmacokinetics in humans.",Biopharmaceutics & drug disposition,0.589,9850,health_sciences,2736,Health Sciences,Pharmacology and Toxicology,1,1,1,1,1,1,1,1,1,1,FALSE,1979,England,"BMS-936561, antibody-drug conjugate, carboxylesterase, pharmacokinetics, αCD70_MED-A",NA,NA
FALSE,2015-01-23,2015-05-30,76,FALSE,FALSE,03051846,111,FALSE,51,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",The blood clotting Factor XIIIa forms unique complexes with amyloid-beta (Aβ) and colocalizes with deposited Aβ in cerebral amyloid angiopathy.,Neuropathology and applied neurobiology,1.593,2151,health_sciences,2737,Health Sciences,Neurology,1,1,1,1,1,1,1,1,1,1,FALSE,1975,England,"Alzheimer's disease, Aβ oligomerization, Factor XIIIa, cerebral amyloid angiopathy, tissue transglutaminase",NA,NA
FALSE,2015-01-20,2015-04-08,29,FALSE,FALSE,00421138,67,FALSE,49,Q3,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Journal Article,Multitask Imaging Monitor for Surgical Navigation: Combination of Touchless Interface and Head-Mounted Display.,Urologia internationalis,0.493,11743,health_sciences,2748,Health Sciences,Surgical Sciences,1,1,1,1,1,1,1,1,1,1,FALSE,1955,Switzerland,"Data display, Endoscopes, Signal processing",NA,NA
FALSE,2015-02-09,2015-04-12,43,FALSE,FALSE,00426989,190,FALSE,19,Q2,Q2,Q2,Q2,Q1,Q1,Q1,Q2,Q1,Q1,Journal Article,Modeling spatiotemporal boundary formation.,Vision research,0.628,9216,life_sciences,2809,Health Sciences,Ophthalmology,1,1,1,1,1,1,1,1,1,1,FALSE,1961,England,"Boundaries, Grouping, Illusory contours, Perceptual model, Perceptual organization",NA,NA
FALSE,2015-01-27,2015-04-14,40,FALSE,FALSE,15227235,58,FALSE,37,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,"Journal Article, Research Support, Non-U.S. Gov't",A ratiometric fluorescence sensor for Fe(3+) based on FRET and PET processes.,Luminescence : the journal of biological and chemical luminescence,0.42900000000000005,13136,life_sciences,1304,Health Sciences,Biomedicine,1,1,1,1,1,1,1,1,1,1,FALSE,1999,England,"FRET, Fe3+, rhodamine/coumarin, sensor",NA,NA
FALSE,2015-02-09,2015-04-14,45,FALSE,FALSE,17598478,90,FALSE,19,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Aneurysm coil embolization: cost per volumetric filling analysis and strategy for cost reduction.,Journal of neurointerventional surgery,1.6340000000000001,2067,health_sciences,2728,Health Sciences,Neurology,1,1,1,1,1,1,NA,NA,NA,NA,FALSE,2009,England,"Coil, Economics",NA,NA
